ticker,name,beta_equity,beta_asset,beta_debt,re,rd,wacc,"enterprise_value, $B","equity_value, $B",stock_price,mkt_stock_price
LNT,Alliant Energy Corporation,0.25,-0.25368846878531864,-0.7417523944661227,0.013758522064941868,0.0,0.009079322381984231,283.4932011156495,278.01130111564953,1171.1163111995008,49.23
RDEIY,"Red Eléctrica Corporación, S.A.",0.0,-0.3992278537611835,-0.7417523944661227,0.009655766802472236,0.0,0.005340529643176809,497.09244335468935,492.26415635468936,913.8341062498874,10.68
VST,Vistra Energy Corp.,0.74,,-0.7417523944661227,,0.0,,,,0.0,23.86
AES,The AES Corporation,0.62,-0.4818015412039324,-0.7417523944661227,0.007328014553461144,0.0,0.003354063424503217,1560.2474620456412,1542.118462045641,2323.4123243572553,16.86
PNW,Pinnacle West Capital Corporation,0.15,-0.20697366434346331,-0.7417523944661227,0.015075412402157769,0.0,0.011116939768246254,244.53562632408014,239.40316032408015,2132.1977228721066,96.67
TKGSY,"Tokyo Gas Co., Ltd.",0.12,-0.14549919095958744,-0.7417523944661227,0.016808377806849233,0.0,0.011758282468709445,41011.53602514315,40375.08802514315,89732.38809899578,12.37
NI,NiSource Inc.,0.27,-0.27203267696782935,-0.7417523944661227,0.013241398836276891,0.0,0.0089205756579506,185.794302290862,178.742202290862,479.0731768717823,28.48
XNGSY,ENN Energy Holdings Limited,0.28,0.05221753637950703,-0.7417523944661227,0.022382012350538306,0.0,0.01975118566951067,2208.4075736902614,2196.0815736902614,2033.4088645280199,36.43
KAEPY,"The Kansai Electric Power Company, Incorporated",0.61,-0.17520269903138871,-0.7417523944661227,0.015971035914305154,0.0,0.009534427391515835,108947.36826877523,106203.15126877523,118903.20230720812,5.85
BEP,Brookfield Renewable Partners L.P.,0.71,-0.028409976440324475,-0.7417523944661227,0.020109122764147256,0.0,0.014081044236807215,623.6395751122167,613.0945751122167,1961.0241015615939,33.45
UEPEO,Union Electric Company,,,,,,,,,,
